balanced growth,A2WYCY1FMQOD5F,baseline,85
balanced growth,A2WYCY1FMQOD5F,metaphor,20
economic laggard,A2WYCY1FMQOD5F,baseline,18
economic laggard,A2WYCY1FMQOD5F,metaphor,33
democratic vitality,A2WYCY1FMQOD5F,baseline,73
democratic vitality,A2WYCY1FMQOD5F,metaphor,39
delicious agony,A2WYCY1FMQOD5F,baseline,32
delicious agony,A2WYCY1FMQOD5F,metaphor,76
cold appearance,A2WYCY1FMQOD5F,baseline,68
cold appearance,A2WYCY1FMQOD5F,metaphor,27
blind optimism,A2WYCY1FMQOD5F,baseline,81
blind optimism,A2WYCY1FMQOD5F,metaphor,70
blind elite,A2WYCY1FMQOD5F,baseline,31
blind elite,A2WYCY1FMQOD5F,metaphor,76
broken melody,A2WYCY1FMQOD5F,baseline,30
broken melody,A2WYCY1FMQOD5F,metaphor,68
deserted relationships,A2WYCY1FMQOD5F,baseline,27
deserted relationships,A2WYCY1FMQOD5F,metaphor,34
deflated pride,A2WYCY1FMQOD5F,baseline,59
deflated pride,A2WYCY1FMQOD5F,metaphor,32
economic pie,A2WYCY1FMQOD5F,baseline,28
economic pie,A2WYCY1FMQOD5F,metaphor,62
clouded future,A2WYCY1FMQOD5F,baseline,58
clouded future,A2WYCY1FMQOD5F,metaphor,80
economic rise,A2541C8MY0BYV3,baseline,35
economic rise,A2541C8MY0BYV3,metaphor,18
dirty deeds,A2541C8MY0BYV3,baseline,15
dirty deeds,A2541C8MY0BYV3,metaphor,73
consuming darkness,A2541C8MY0BYV3,baseline,20
consuming darkness,A2541C8MY0BYV3,metaphor,58
cold appearance,A2541C8MY0BYV3,baseline,12
cold appearance,A2541C8MY0BYV3,metaphor,13
deflated pride,A2541C8MY0BYV3,baseline,36
deflated pride,A2541C8MY0BYV3,metaphor,11
economic muscle,A2541C8MY0BYV3,baseline,60
economic muscle,A2541C8MY0BYV3,metaphor,70
delicious agony,A2541C8MY0BYV3,baseline,27
delicious agony,A2541C8MY0BYV3,metaphor,80
durable middle-class,A2541C8MY0BYV3,baseline,85
durable middle-class,A2541C8MY0BYV3,metaphor,61
economic force,A2541C8MY0BYV3,baseline,21
economic force,A2541C8MY0BYV3,metaphor,69
deep poverty,A2541C8MY0BYV3,baseline,60
deep poverty,A2541C8MY0BYV3,metaphor,39
blind hate,A2541C8MY0BYV3,baseline,90
blind hate,A2541C8MY0BYV3,metaphor,89
desolate beauty,A2541C8MY0BYV3,baseline,20
desolate beauty,A2541C8MY0BYV3,metaphor,59
economic laggard,A9HQ3E0F2AGVO,baseline,0
economic laggard,A9HQ3E0F2AGVO,metaphor,0
burdened service,A9HQ3E0F2AGVO,baseline,0
burdened service,A9HQ3E0F2AGVO,metaphor,0
deep rank,A9HQ3E0F2AGVO,baseline,0
deep rank,A9HQ3E0F2AGVO,metaphor,0
economic pie,A9HQ3E0F2AGVO,baseline,0
economic pie,A9HQ3E0F2AGVO,metaphor,79
deep inequality,A9HQ3E0F2AGVO,baseline,0
deep inequality,A9HQ3E0F2AGVO,metaphor,62
academic gap,A9HQ3E0F2AGVO,baseline,0
academic gap,A9HQ3E0F2AGVO,metaphor,0
debilitating poverty,A9HQ3E0F2AGVO,baseline,0
debilitating poverty,A9HQ3E0F2AGVO,metaphor,0
dissolved time,A9HQ3E0F2AGVO,baseline,0
dissolved time,A9HQ3E0F2AGVO,metaphor,0
ageless rhythms,A9HQ3E0F2AGVO,baseline,0
ageless rhythms,A9HQ3E0F2AGVO,metaphor,100
big weakness,A9HQ3E0F2AGVO,baseline,0
big weakness,A9HQ3E0F2AGVO,metaphor,0
crisscrossed chaos,A9HQ3E0F2AGVO,baseline,0
crisscrossed chaos,A9HQ3E0F2AGVO,metaphor,0
blossoming industry,A9HQ3E0F2AGVO,baseline,0
blossoming industry,A9HQ3E0F2AGVO,metaphor,100
corrosive corruption,A16TP8YGKE1FJ5,baseline,81
corrosive corruption,A16TP8YGKE1FJ5,metaphor,94
deep-rooted tradition,A16TP8YGKE1FJ5,baseline,100
deep-rooted tradition,A16TP8YGKE1FJ5,metaphor,98
blue obscurity,A16TP8YGKE1FJ5,baseline,54
blue obscurity,A16TP8YGKE1FJ5,metaphor,83
bloated spending,A16TP8YGKE1FJ5,baseline,31
bloated spending,A16TP8YGKE1FJ5,metaphor,99
dim reminder,A16TP8YGKE1FJ5,baseline,57
dim reminder,A16TP8YGKE1FJ5,metaphor,95
colorful personality,A16TP8YGKE1FJ5,baseline,99
colorful personality,A16TP8YGKE1FJ5,metaphor,97
colorful remark,A16TP8YGKE1FJ5,baseline,36
colorful remark,A16TP8YGKE1FJ5,metaphor,93
economic rise,A16TP8YGKE1FJ5,baseline,26
economic rise,A16TP8YGKE1FJ5,metaphor,95
civic fabric,A16TP8YGKE1FJ5,baseline,62
civic fabric,A16TP8YGKE1FJ5,metaphor,96
dead money,A16TP8YGKE1FJ5,baseline,43
dead money,A16TP8YGKE1FJ5,metaphor,41
economic slide,A16TP8YGKE1FJ5,baseline,5
economic slide,A16TP8YGKE1FJ5,metaphor,97
deflated pride,A16TP8YGKE1FJ5,baseline,10
deflated pride,A16TP8YGKE1FJ5,metaphor,3
colorful remark,A1F2GPJS6SWQ6M,baseline,59
colorful remark,A1F2GPJS6SWQ6M,metaphor,100
cold justice,A1F2GPJS6SWQ6M,baseline,13
cold justice,A1F2GPJS6SWQ6M,metaphor,39
deflated emotions,A1F2GPJS6SWQ6M,baseline,63
deflated emotions,A1F2GPJS6SWQ6M,metaphor,19
corporate pie,A1F2GPJS6SWQ6M,baseline,58
corporate pie,A1F2GPJS6SWQ6M,metaphor,63
dodgy bar,A1F2GPJS6SWQ6M,baseline,32
dodgy bar,A1F2GPJS6SWQ6M,metaphor,77
deep solitude,A1F2GPJS6SWQ6M,baseline,37
deep solitude,A1F2GPJS6SWQ6M,metaphor,71
cultural strength,A1F2GPJS6SWQ6M,baseline,60
cultural strength,A1F2GPJS6SWQ6M,metaphor,67
backward area,A1F2GPJS6SWQ6M,baseline,62
