balanced growth,A2WYCY1FMQOD5F,baseline,72
balanced growth,A2WYCY1FMQOD5F,metaphor,36
economic laggard,A2WYCY1FMQOD5F,baseline,89
economic laggard,A2WYCY1FMQOD5F,metaphor,81
democratic vitality,A2WYCY1FMQOD5F,baseline,85
democratic vitality,A2WYCY1FMQOD5F,metaphor,28
delicious agony,A2WYCY1FMQOD5F,baseline,29
delicious agony,A2WYCY1FMQOD5F,metaphor,81
cold appearance,A2WYCY1FMQOD5F,baseline,77
cold appearance,A2WYCY1FMQOD5F,metaphor,23
blind optimism,A2WYCY1FMQOD5F,baseline,42
blind optimism,A2WYCY1FMQOD5F,metaphor,33
blind elite,A2WYCY1FMQOD5F,baseline,38
blind elite,A2WYCY1FMQOD5F,metaphor,85
broken melody,A2WYCY1FMQOD5F,baseline,78
broken melody,A2WYCY1FMQOD5F,metaphor,34
deserted relationships,A2WYCY1FMQOD5F,baseline,63
deserted relationships,A2WYCY1FMQOD5F,metaphor,69
deflated pride,A2WYCY1FMQOD5F,baseline,66
deflated pride,A2WYCY1FMQOD5F,metaphor,30
economic pie,A2WYCY1FMQOD5F,baseline,69
economic pie,A2WYCY1FMQOD5F,metaphor,70
clouded future,A2WYCY1FMQOD5F,baseline,33
clouded future,A2WYCY1FMQOD5F,metaphor,75
economic rise,A2541C8MY0BYV3,baseline,29
economic rise,A2541C8MY0BYV3,metaphor,27
dirty deeds,A2541C8MY0BYV3,baseline,15
dirty deeds,A2541C8MY0BYV3,metaphor,95
consuming darkness,A2541C8MY0BYV3,baseline,62
consuming darkness,A2541C8MY0BYV3,metaphor,71
cold appearance,A2541C8MY0BYV3,baseline,26
cold appearance,A2541C8MY0BYV3,metaphor,85
deflated pride,A2541C8MY0BYV3,baseline,63
deflated pride,A2541C8MY0BYV3,metaphor,35
economic muscle,A2541C8MY0BYV3,baseline,29
economic muscle,A2541C8MY0BYV3,metaphor,36
delicious agony,A2541C8MY0BYV3,baseline,18
delicious agony,A2541C8MY0BYV3,metaphor,32
durable middle-class,A2541C8MY0BYV3,baseline,40
durable middle-class,A2541C8MY0BYV3,metaphor,32
economic force,A2541C8MY0BYV3,baseline,63
economic force,A2541C8MY0BYV3,metaphor,72
deep poverty,A2541C8MY0BYV3,baseline,79
deep poverty,A2541C8MY0BYV3,metaphor,9
blind hate,A2541C8MY0BYV3,baseline,93
blind hate,A2541C8MY0BYV3,metaphor,60
desolate beauty,A2541C8MY0BYV3,baseline,33
desolate beauty,A2541C8MY0BYV3,metaphor,76
economic laggard,A9HQ3E0F2AGVO,baseline,100
economic laggard,A9HQ3E0F2AGVO,metaphor,0
burdened service,A9HQ3E0F2AGVO,baseline,74
burdened service,A9HQ3E0F2AGVO,metaphor,71
deep rank,A9HQ3E0F2AGVO,baseline,21
deep rank,A9HQ3E0F2AGVO,metaphor,0
economic pie,A9HQ3E0F2AGVO,baseline,0
economic pie,A9HQ3E0F2AGVO,metaphor,0
deep inequality,A9HQ3E0F2AGVO,baseline,0
deep inequality,A9HQ3E0F2AGVO,metaphor,61
academic gap,A9HQ3E0F2AGVO,baseline,0
academic gap,A9HQ3E0F2AGVO,metaphor,0
debilitating poverty,A9HQ3E0F2AGVO,baseline,0
debilitating poverty,A9HQ3E0F2AGVO,metaphor,0
dissolved time,A9HQ3E0F2AGVO,baseline,0
dissolved time,A9HQ3E0F2AGVO,metaphor,0
ageless rhythms,A9HQ3E0F2AGVO,baseline,0
ageless rhythms,A9HQ3E0F2AGVO,metaphor,0
big weakness,A9HQ3E0F2AGVO,baseline,0
big weakness,A9HQ3E0F2AGVO,metaphor,0
crisscrossed chaos,A9HQ3E0F2AGVO,baseline,0
crisscrossed chaos,A9HQ3E0F2AGVO,metaphor,81
blossoming industry,A9HQ3E0F2AGVO,baseline,0
blossoming industry,A9HQ3E0F2AGVO,metaphor,67
corrosive corruption,A16TP8YGKE1FJ5,baseline,98
corrosive corruption,A16TP8YGKE1FJ5,metaphor,99
deep-rooted tradition,A16TP8YGKE1FJ5,baseline,64
deep-rooted tradition,A16TP8YGKE1FJ5,metaphor,98
blue obscurity,A16TP8YGKE1FJ5,baseline,31
blue obscurity,A16TP8YGKE1FJ5,metaphor,92
bloated spending,A16TP8YGKE1FJ5,baseline,30
bloated spending,A16TP8YGKE1FJ5,metaphor,99
dim reminder,A16TP8YGKE1FJ5,baseline,15
dim reminder,A16TP8YGKE1FJ5,metaphor,92
colorful personality,A16TP8YGKE1FJ5,baseline,72
colorful personality,A16TP8YGKE1FJ5,metaphor,14
colorful remark,A16TP8YGKE1FJ5,baseline,97
colorful remark,A16TP8YGKE1FJ5,metaphor,7
economic rise,A16TP8YGKE1FJ5,baseline,35
economic rise,A16TP8YGKE1FJ5,metaphor,59
civic fabric,A16TP8YGKE1FJ5,baseline,54
civic fabric,A16TP8YGKE1FJ5,metaphor,70
dead money,A16TP8YGKE1FJ5,baseline,45
dead money,A16TP8YGKE1FJ5,metaphor,100
economic slide,A16TP8YGKE1FJ5,baseline,10
economic slide,A16TP8YGKE1FJ5,metaphor,91
deflated pride,A16TP8YGKE1FJ5,baseline,93
deflated pride,A16TP8YGKE1FJ5,metaphor,6
colorful remark,A1F2GPJS6SWQ6M,baseline,16
colorful remark,A1F2GPJS6SWQ6M,metaphor,23
cold justice,A1F2GPJS6SWQ6M,baseline,60
cold justice,A1F2GPJS6SWQ6M,metaphor,12
deflated emotions,A1F2GPJS6SWQ6M,baseline,61
deflated emotions,A1F2GPJS6SWQ6M,metaphor,14
corporate pie,A1F2GPJS6SWQ6M,baseline,66
corporate pie,A1F2GPJS6SWQ6M,metaphor,41
dodgy bar,A1F2GPJS6SWQ6M,baseline,28
dodgy bar,A1F2GPJS6SWQ6M,metaphor,74
deep solitude,A1F2GPJS6SWQ6M,baseline,62
deep solitude,A1F2GPJS6SWQ6M,metaphor,60
cultural strength,A1F2GPJS6SWQ6M,baseline,58
cultural strength,A1F2GPJS6SWQ6M,metaphor,37
backward area,A1F2GPJS6SWQ6M,baseline,58
backward area,A1F2GPJS6SWQ6M,metaphor,36
dynamic company,A1F2GPJS6SWQ6M,baseline,55
dynamic company,A1F2GPJS6SWQ6M,metaphor,60
democratic vitality,A1F2GPJS6SWQ6M,baseline,39
democratic vitality,A1F2GPJS6SWQ6M,metaphor,62
economic battle,A1F2GPJS6SWQ6M,baseline,59
economic battle,A1F2GPJS6SWQ6M,metaphor,31
ecological collapse,A1F2GPJS6SWQ6M,baseline,36
ecological collapse,A1F2GPJS6SWQ6M,metaphor,60
economic muscle,A1JVWOBGNA6KJT,baseline,80
economic muscle,A1JVWOBGNA6KJT,metaphor,59
dodgy bar,A1JVWOBGNA6KJT,baseline,0
dodgy bar,A1JVWOBGNA6KJT,metaphor,0
chronic poverty,A1JVWOBGNA6KJT,baseline,0
chronic poverty,A1JVWOBGNA6KJT,metaphor,100
desolate beauty,A1JVWOBGNA6KJT,baseline,0
desolate beauty,A1JVWOBGNA6KJT,metaphor,0
clear-cut solution,A1JVWOBGNA6KJT,baseline,0
clear-cut solution,A1JVWOBGNA6KJT,metaphor,100
corporate pie,A1JVWOBGNA6KJT,baseline,100
corporate pie,A1JVWOBGNA6KJT,metaphor,0
clouded future,A1JVWOBGNA6KJT,baseline,100
clouded future,A1JVWOBGNA6KJT,metaphor,100
deep poverty,A1JVWOBGNA6KJT,baseline,0
deep poverty,A1JVWOBGNA6KJT,metaphor,0
clear responsibility,A1JVWOBGNA6KJT,baseline,0
clear responsibility,A1JVWOBGNA6KJT,metaphor,100
acute poverty,A1JVWOBGNA6KJT,baseline,0
acute poverty,A1JVWOBGNA6KJT,metaphor,100
deserted friendship,A1JVWOBGNA6KJT,baseline,0
deserted friendship,A1JVWOBGNA6KJT,metaphor,0
blue feelings,A1JVWOBGNA6KJT,baseline,100
blue feelings,A1JVWOBGNA6KJT,metaphor,0
collapsing health,A1VIUV55F27XVM,baseline,79
collapsing health,A1VIUV55F27XVM,metaphor,33
blind hate,A1VIUV55F27XVM,baseline,94
blind hate,A1VIUV55F27XVM,metaphor,36
big weakness,A1VIUV55F27XVM,baseline,41
big weakness,A1VIUV55F27XVM,metaphor,22
economic heap,A1VIUV55F27XVM,baseline,39
economic heap,A1VIUV55F27XVM,metaphor,41
deflated joke,A1VIUV55F27XVM,baseline,65
deflated joke,A1VIUV55F27XVM,metaphor,64
cloudy prospect,A1VIUV55F27XVM,baseline,84
cloudy prospect,A1VIUV55F27XVM,metaphor,68
ageless rhythms,A1VIUV55F27XVM,baseline,46
ageless rhythms,A1VIUV55F27XVM,metaphor,90
deep solitude,A1VIUV55F27XVM,baseline,21
deep solitude,A1VIUV55F27XVM,metaphor,59
deepening crisis,A1VIUV55F27XVM,baseline,71
deepening crisis,A1VIUV55F27XVM,metaphor,85
deserted relationships,A1VIUV55F27XVM,baseline,42
deserted relationships,A1VIUV55F27XVM,metaphor,64
consuming darkness,A1VIUV55F27XVM,baseline,90
consuming darkness,A1VIUV55F27XVM,metaphor,86
economic mobility,A1VIUV55F27XVM,baseline,65
economic mobility,A1VIUV55F27XVM,metaphor,33
economic slide,A23437BMZ5T1FH,baseline,0
economic slide,A23437BMZ5T1FH,metaphor,100
chronic poverty,A23437BMZ5T1FH,baseline,0
chronic poverty,A23437BMZ5T1FH,metaphor,100
dirty desires,A23437BMZ5T1FH,baseline,100
dirty desires,A23437BMZ5T1FH,metaphor,100
democratic vitality,A23437BMZ5T1FH,baseline,100
democratic vitality,A23437BMZ5T1FH,metaphor,0
dynamic company,A23437BMZ5T1FH,baseline,100
dynamic company,A23437BMZ5T1FH,metaphor,100
cold justice,A23437BMZ5T1FH,baseline,0
cold justice,A23437BMZ5T1FH,metaphor,0
economic revitalization,A23437BMZ5T1FH,baseline,0
economic revitalization,A23437BMZ5T1FH,metaphor,0
blue obscurity,A23437BMZ5T1FH,baseline,0
blue obscurity,A23437BMZ5T1FH,metaphor,0
ageless rhythms,A23437BMZ5T1FH,baseline,100
ageless rhythms,A23437BMZ5T1FH,metaphor,0
deep solitude,A23437BMZ5T1FH,baseline,100
deep solitude,A23437BMZ5T1FH,metaphor,100
dim reminder,A23437BMZ5T1FH,baseline,0
dim reminder,A23437BMZ5T1FH,metaphor,1
ballooning expenditure,A23437BMZ5T1FH,baseline,0
ballooning expenditure,A23437BMZ5T1FH,metaphor,0
economic mobility,A30UE6DWFNUCWX,baseline,89
economic mobility,A30UE6DWFNUCWX,metaphor,7
blue obscurity,A30UE6DWFNUCWX,baseline,6
blue obscurity,A30UE6DWFNUCWX,metaphor,14
deeper poverty,A30UE6DWFNUCWX,baseline,100
deeper poverty,A30UE6DWFNUCWX,metaphor,0
durable middle-class,A30UE6DWFNUCWX,baseline,0
durable middle-class,A30UE6DWFNUCWX,metaphor,98
deflated pride,A30UE6DWFNUCWX,baseline,86
deflated pride,A30UE6DWFNUCWX,metaphor,17
crushing unemployment,A30UE6DWFNUCWX,baseline,86
crushing unemployment,A30UE6DWFNUCWX,metaphor,100
colliding contradiction,A30UE6DWFNUCWX,baseline,79
colliding contradiction,A30UE6DWFNUCWX,metaphor,74
backward area,A30UE6DWFNUCWX,baseline,26
backward area,A30UE6DWFNUCWX,metaphor,68
deserted friendship,A30UE6DWFNUCWX,baseline,0
deserted friendship,A30UE6DWFNUCWX,metaphor,77
dimmed prospect,A30UE6DWFNUCWX,baseline,30
dimmed prospect,A30UE6DWFNUCWX,metaphor,82
crushing neglect,A30UE6DWFNUCWX,baseline,20
crushing neglect,A30UE6DWFNUCWX,metaphor,68
crushing cycle,A30UE6DWFNUCWX,baseline,10
crushing cycle,A30UE6DWFNUCWX,metaphor,80
blossoming industry,AEIIVFPRTDGMK,baseline,0
blossoming industry,AEIIVFPRTDGMK,metaphor,100
ecological collapse,AEIIVFPRTDGMK,baseline,13
ecological collapse,AEIIVFPRTDGMK,metaphor,79
debilitating poverty,AEIIVFPRTDGMK,baseline,8
debilitating poverty,AEIIVFPRTDGMK,metaphor,60
delicious agony,AEIIVFPRTDGMK,baseline,20
delicious agony,AEIIVFPRTDGMK,metaphor,12
corrosive corruption,AEIIVFPRTDGMK,baseline,40
corrosive corruption,AEIIVFPRTDGMK,metaphor,39
durable middle-class,AEIIVFPRTDGMK,baseline,47
durable middle-class,AEIIVFPRTDGMK,metaphor,78
civic fabric,AEIIVFPRTDGMK,baseline,60
civic fabric,AEIIVFPRTDGMK,metaphor,77
durable class,AEIIVFPRTDGMK,baseline,94
durable class,AEIIVFPRTDGMK,metaphor,58
breakneck expansion,AEIIVFPRTDGMK,baseline,34
breakneck expansion,AEIIVFPRTDGMK,metaphor,55
blazing desolation,AEIIVFPRTDGMK,baseline,80
blazing desolation,AEIIVFPRTDGMK,metaphor,46
balanced growth,AEIIVFPRTDGMK,baseline,97
balanced growth,AEIIVFPRTDGMK,metaphor,26
deep-rooted belief,AEIIVFPRTDGMK,baseline,81
deep-rooted belief,AEIIVFPRTDGMK,metaphor,33
desolate beauty,APXYNY1HLODQN,baseline,45
desolate beauty,APXYNY1HLODQN,metaphor,59
crushing ignorance,APXYNY1HLODQN,baseline,39
crushing ignorance,APXYNY1HLODQN,metaphor,70
crushing difficulty,APXYNY1HLODQN,baseline,61
crushing difficulty,APXYNY1HLODQN,metaphor,38
economic force,APXYNY1HLODQN,baseline,36
economic force,APXYNY1HLODQN,metaphor,69
concentrated poverty,APXYNY1HLODQN,baseline,39
concentrated poverty,APXYNY1HLODQN,metaphor,59
clear-cut solution,APXYNY1HLODQN,baseline,68
clear-cut solution,APXYNY1HLODQN,metaphor,61
dodgy bar,APXYNY1HLODQN,baseline,58
dodgy bar,APXYNY1HLODQN,metaphor,38
deflated pride,APXYNY1HLODQN,baseline,42
deflated pride,APXYNY1HLODQN,metaphor,63
criminal path,APXYNY1HLODQN,baseline,57
criminal path,APXYNY1HLODQN,metaphor,66
civic fabric,APXYNY1HLODQN,baseline,55
civic fabric,APXYNY1HLODQN,metaphor,61
cultural strength,APXYNY1HLODQN,baseline,54
cultural strength,APXYNY1HLODQN,metaphor,54
cold justice,APXYNY1HLODQN,baseline,58
cold justice,APXYNY1HLODQN,metaphor,54
balanced growth,A1YSYI926BBOHW,baseline,64
balanced growth,A1YSYI926BBOHW,metaphor,100
blazing desolation,A1YSYI926BBOHW,baseline,100
blazing desolation,A1YSYI926BBOHW,metaphor,0
deeper poverty,A1YSYI926BBOHW,baseline,100
deeper poverty,A1YSYI926BBOHW,metaphor,0
crushing misery,A1YSYI926BBOHW,baseline,0
crushing misery,A1YSYI926BBOHW,metaphor,100
delicious agony,A1YSYI926BBOHW,baseline,0
delicious agony,A1YSYI926BBOHW,metaphor,0
deep-rooted tradition,A1YSYI926BBOHW,baseline,0
deep-rooted tradition,A1YSYI926BBOHW,metaphor,59
deep solitude,A1YSYI926BBOHW,baseline,0
deep solitude,A1YSYI926BBOHW,metaphor,100
crisscrossed chaos,A1YSYI926BBOHW,baseline,0
crisscrossed chaos,A1YSYI926BBOHW,metaphor,63
concentrated poverty,A1YSYI926BBOHW,baseline,0
concentrated poverty,A1YSYI926BBOHW,metaphor,93
clouded future,A1YSYI926BBOHW,baseline,24
clouded future,A1YSYI926BBOHW,metaphor,81
colliding contradiction,A1YSYI926BBOHW,baseline,22
colliding contradiction,A1YSYI926BBOHW,metaphor,84
corporate pie,A1YSYI926BBOHW,baseline,97
corporate pie,A1YSYI926BBOHW,metaphor,18
dark passion,A89R5XGMHOTJE,baseline,13
dark passion,A89R5XGMHOTJE,metaphor,70
aggressive program,A89R5XGMHOTJE,baseline,86
aggressive program,A89R5XGMHOTJE,metaphor,63
bottled passion,A89R5XGMHOTJE,baseline,86
bottled passion,A89R5XGMHOTJE,metaphor,78
crushing difficulty,A89R5XGMHOTJE,baseline,63
crushing difficulty,A89R5XGMHOTJE,metaphor,72
colorful personality,A89R5XGMHOTJE,baseline,64
colorful personality,A89R5XGMHOTJE,metaphor,69
crushing neglect,A89R5XGMHOTJE,baseline,32
crushing neglect,A89R5XGMHOTJE,metaphor,90
civic fabric,A89R5XGMHOTJE,baseline,75
civic fabric,A89R5XGMHOTJE,metaphor,64
broken hope,A89R5XGMHOTJE,baseline,82
broken hope,A89R5XGMHOTJE,metaphor,77
economic prescription,A89R5XGMHOTJE,baseline,61
economic prescription,A89R5XGMHOTJE,metaphor,32
durable class,A89R5XGMHOTJE,baseline,59
durable class,A89R5XGMHOTJE,metaphor,66
ballooning expenditure,A89R5XGMHOTJE,baseline,23
ballooning expenditure,A89R5XGMHOTJE,metaphor,33
economic pie,A89R5XGMHOTJE,baseline,66
economic pie,A89R5XGMHOTJE,metaphor,73
deep poverty,A2DNLHS1RSTF5R,baseline,0
